file,unit,status,loc_churn,bucket,recurring,source,reason,blast_radius_module,blast_radius_unit
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projects/vm/Mapper.kt -> feat/projects/fe/common/driving/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projects/vm/Mapper.kt,:feat:projects:fe:driving:impl::commonMain[FE],R,2,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projects/vm/ProjectsUiState.kt -> feat/projects/fe/common/driving/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projects/vm/ProjectsUiState.kt,:feat:projects:fe:driving:impl::commonMain[FE],R,4,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projects/vm/ProjectsViewModel.kt -> feat/projects/fe/common/driving/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projects/vm/ProjectsViewModel.kt,:feat:projects:fe:driving:impl::commonMain[FE],R,4,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projects/vm/ProjectsVmState.kt -> feat/projects/fe/common/driving/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projects/vm/ProjectsVmState.kt,:feat:projects:fe:driving:impl::commonMain[FE],R,2,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectAssignments/vm/ProjectAssignmentsMapperTest.kt -> feat/projects/fe/common/driving/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projectAssignments/vm/ProjectAssignmentsMapperTest.kt,:feat:projects:fe:driving:impl::commonTest,R,2,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectAssignments/vm/ProjectAssignmentsViewModelTest.kt -> feat/projects/fe/common/driving/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projectAssignments/vm/ProjectAssignmentsViewModelTest.kt,:feat:projects:fe:driving:impl::commonTest,R,2,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/ProjectDetailsMapperTest.kt -> feat/projects/fe/common/driving/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projectDetails/vm/ProjectDetailsMapperTest.kt,:feat:projects:fe:driving:impl::commonTest,R,2,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/ProjectDetailsViewModelTest.kt -> feat/projects/fe/common/driving/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projectDetails/vm/ProjectDetailsViewModelTest.kt,:feat:projects:fe:driving:impl::commonTest,R,2,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetailsEdit/vm/ProjectDetailsEditViewModelTest.kt -> feat/projects/fe/common/driving/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projectDetailsEdit/vm/ProjectDetailsEditViewModelTest.kt,:feat:projects:fe:driving:impl::commonTest,R,2,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/nonWebMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/di/ProjectsDrivingModule.nonWeb.kt -> feat/projects/fe/nonWear/driving/src/nonWebMain/kotlin/cz/adamec/timotej/snag/projects/fe/nonwear/driving/di/ProjectsDrivingNonWearModule.nonWeb.kt,:feat:projects:fe:driving:impl::nonWebMain,R,6,collateral,False,hand:wearos_classifier,"Git rename: feat/projects/fe/driving/impl → feat/projects/fe/nonWear/driving (D8 mobile-extraction). Structural, no code semantics change.",2,8
feat/projects/fe/driving/impl/src/nonWebMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/ui/SaveReportEffect.nonWeb.kt -> feat/projects/fe/nonWear/driving/src/nonWebMain/kotlin/cz/adamec/timotej/snag/projects/fe/nonwear/driving/internal/projectDetails/ui/SaveReportEffect.nonWeb.kt,:feat:projects:fe:driving:impl::nonWebMain,R,2,collateral,False,hand:wearos_classifier,"Git rename: feat/projects/fe/driving/impl → feat/projects/fe/nonWear/driving (D8 mobile-extraction). Structural, no code semantics change.",2,8
feat/projects/fe/driving/impl/src/nonWebMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/NonWebProjectDetailsViewModel.kt -> feat/projects/fe/common/driving/src/nonWebMain/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projectDetails/vm/NonWebProjectDetailsViewModel.kt,:feat:projects:fe:driving:impl::nonWebMain,R,4,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/driving/impl/src/webMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/di/ProjectsDrivingModule.web.kt -> feat/projects/fe/nonWear/driving/src/webMain/kotlin/cz/adamec/timotej/snag/projects/fe/nonwear/driving/di/ProjectsDrivingNonWearModule.web.kt,:feat:projects:fe:driving:impl::webMain,R,6,collateral,False,hand:wearos_classifier,"Git rename: feat/projects/fe/driving/impl → feat/projects/fe/nonWear/driving (D8 mobile-extraction). Structural, no code semantics change.",2,8
feat/projects/fe/driving/impl/src/webMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/ui/SaveReportEffect.web.kt -> feat/projects/fe/nonWear/driving/src/webMain/kotlin/cz/adamec/timotej/snag/projects/fe/nonwear/driving/internal/projectDetails/ui/SaveReportEffect.web.kt,:feat:projects:fe:driving:impl::webMain,R,2,collateral,False,hand:wearos_classifier,"Git rename: feat/projects/fe/driving/impl → feat/projects/fe/nonWear/driving (D8 mobile-extraction). Structural, no code semantics change.",2,8
feat/projects/fe/driving/impl/src/webMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/WebProjectDetailsViewModel.kt -> feat/projects/fe/common/driving/src/webMain/kotlin/cz/adamec/timotej/snag/projects/fe/common/driving/internal/projectDetails/vm/WebProjectDetailsViewModel.kt,:feat:projects:fe:driving:impl::webMain,R,4,collateral,False,hand:wearos_classifier,Git rename: feat/projects/fe/driving/impl → feat/projects/fe/common/driving (D8 split — VMs/UiState moved to common). Structural.,2,8
feat/projects/fe/wear/driving/build.gradle.kts,:root::non-module,A,36,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
feat/projects/fe/wear/driving/src/androidMain/kotlin/cz/adamec/timotej/snag/projects/fe/wear/driving/WearProjectList.kt,:root::non-module,A,72,intrinsic,True,hand:wearos_classifier,"Per-new-platform driving sibling for the projects feature. Recurs per (feature, platform) pair shipped on a Wear-class target.",0,0
feat/projects/fe/wear/driving/src/androidMain/kotlin/cz/adamec/timotej/snag/projects/fe/wear/driving/di/ProjectsDrivingWearModule.kt,:root::non-module,A,22,intrinsic,True,hand:wearos_classifier,"Per-new-platform driving sibling for the projects feature. Recurs per (feature, platform) pair shipped on a Wear-class target.",0,0
gradle/libs.versions.toml,:root::non-module,M,2,collateral,False,hand:wearos_classifier,Added androidx.wear:wear-phone-interactions catalog entry (one-time per platform).,0,0
koinModulesAggregate/fe/build.gradle.kts -> koinModulesAggregate/fe/common/build.gradle.kts,:root::non-module,R,4,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/nonWear/build.gradle.kts,:root::non-module,A,27,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/nonWear/src/androidMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/nonwear/FrontendModulesNonWearAggregate.android.kt,:root::non-module,A,18,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/nonWear/src/commonMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/nonwear/FrontendModulesNonWearAggregate.kt,:root::non-module,A,29,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/nonWear/src/iosMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/nonwear/FrontendModulesNonWearAggregate.ios.kt,:root::non-module,A,18,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/nonWear/src/jvmMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/nonwear/FrontendModulesNonWearAggregate.jvm.kt,:root::non-module,A,18,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/nonWear/src/webMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/nonwear/FrontendModulesNonWearAggregate.web.kt,:root::non-module,A,18,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/src/commonMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/FrontendModulesAggregate.kt -> koinModulesAggregate/fe/common/src/commonMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/common/FrontendModulesAggregate.kt,:koinModulesAggregate:fe::commonMain[FE],R,10,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",2,8
koinModulesAggregate/fe/wear/build.gradle.kts,:root::non-module,A,27,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/wear/src/androidMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/wear/FrontendModulesWearAggregate.android.kt,:root::non-module,A,26,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/wear/src/commonMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/wear/FrontendModulesWearAggregate.kt,:root::non-module,A,23,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/wear/src/iosMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/wear/FrontendModulesWearAggregate.ios.kt,:root::non-module,A,18,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/wear/src/jvmMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/wear/FrontendModulesWearAggregate.jvm.kt,:root::non-module,A,18,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/wear/src/webMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/wear/FrontendModulesWearAggregate.web.kt,:root::non-module,A,18,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
settings.gradle.kts,:root::settings,M,12,intrinsic,True,rule:settings_gradle,settings.gradle.kts — every module add/remove is listed here,0,0
testInfra/fe/build.gradle.kts,:root::non-module,M,3,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
testInfra/fe/src/commonMain/kotlin/cz/adamec/timotej/snag/testinfra/fe/FrontendKoinInitializedTest.kt,:testInfra:fe::commonMain[FE],M,6,collateral,False,hand:wearos_classifier,Test infra updated for renamed Koin val (frontendModulesAggregate → frontendModulesCommonAggregate).,74,160
wearApp/build.gradle.kts,:root::non-module,M,27,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
wearApp/src/main/kotlin/cz/adamec/timotej/snag/wear/MainActivity.kt,:root::non-module,M,31,local,False,hand:wearos_classifier,Wear OS platform-app composition shell — local to the new-platform module.,0,0
wearApp/src/main/kotlin/cz/adamec/timotej/snag/wear/SnagWearTheme.kt,:root::non-module,A,23,local,False,hand:wearos_classifier,Wear OS platform-app composition shell — local to the new-platform module.,0,0
wearApp/src/main/kotlin/cz/adamec/timotej/snag/wear/WearApp.kt,:root::non-module,A,82,local,False,hand:wearos_classifier,Wear OS platform-app composition shell — local to the new-platform module.,0,0
wearApp/src/main/kotlin/cz/adamec/timotej/snag/wear/WearAppKoinModule.kt,:root::non-module,A,25,local,False,hand:wearos_classifier,Wear OS platform-app composition shell — local to the new-platform module.,0,0
wearApp/src/main/kotlin/cz/adamec/timotej/snag/wear/WearAuthenticationGate.kt,:root::non-module,A,66,local,False,hand:wearos_classifier,Wear OS platform-app composition shell — local to the new-platform module.,0,0
